tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1457,AskPlayStation,False,Thu Jan 04 14:22:00  2024,"Sorry about the flickering — a loose HDMI port usually needs a physical repair. Please try a different cable first, then start a repair request if it continues.",,1456
1458,user_0233,True,Thu Jan 04 14:14:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,1459,
1459,AskPlayStation,False,Thu Jan 04 14:26:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,1458
1460,user_0270,True,Thu Jan 04 14:24:00  2024,"@AskPlayStation this is teh THIRD time I'm messaging about the same issue and still no fix, unacceptable, ticket 236381",1461,
1461,AskPlayStation,False,Thu Jan 04 15:04:00  2024,We're really sorry this hasn't been resolved yet. Please DM your case/ticket number and we'll get this escalated to a senior agent right away.,,1460
1462,user_0214,True,Thu Jan 04 14:29:00  2024,@AskPlayStation account says suspended but I didn't do anything wrong?? case 822487,1463,
1463,AskPlayStation,False,Thu Jan 04 14:41:00  2024,We can see the suspension flag on file. Please DM your account email and we'll review the case with the account team.,,1462
1464,user_0017,True,Thu Jan 04 14:40:00  2024,"@AskPlayStation my kid bought EA FC 24 without permission, want my $39.99 back",1465,
1465,AskPlayStation,False,Thu Jan 04 14:53:00  2024,"We're sorry to hear that. Please make sure Family/Parental controls with a spending limit are set up, and DM your order ID so we can review this purchase.",,1464
1466,user_0061,True,Thu Jan 04 14:44:00  2024,"@AskPlayStation bought Fortnite on teh store, paid, but it's not showing in my library",1467,
1467,AskPlayStation,False,Thu Jan 04 15:06:00  2024,"Sorry about that! Please try restarting the console and checking Library > Purchased. If it's still missing, DM your order confirmation email.",,1466
1468,user_0025,True,Thu Jan 04 14:51:00  2024,@AskPlayStation screen goes black for a few seconds randomly while playing Spider-Man 2,1469,
1469,AskPlayStation,False,Thu Jan 04 15:12:00  2024,Sorry to hear that — this can be an HDMI or power-saving setting issue. Please try a different HDMI port/cable and disable 'HDMI Device Link' temporarily.,,1468
1470,user_0025,True,Thu Jan 04 15:17:00  2024,"this didn't help, same issue is happening",,1469
1471,user_0290,True,Thu Jan 04 14:59:00  2024,@AskPlayStation my PS4 Pro controller drifts so bad I can't aim in any shooter anymore,1472,
1472,AskPlayStation,False,Thu Jan 04 15:23:00  2024,Sorry about the drift — if it's within warranty please start a repair request at playstation.com/repair. We can also DM troubleshooting steps to try first.,,1471
1473,user_0342,True,Thu Jan 04 15:06:00  2024,"@AskPlayStation controller won't charge anymore, tried 2 different cables, light doesn't even come on",1474,
1474,AskPlayStation,False,Thu Jan 04 15:18:00  2024,"Sorry about the charging issue — please try a different USB port and cable to rule those out. If the light never comes on, this likely needs a repair request.",,1473
1475,user_0377,True,Thu Jan 04 15:12:00  2024,@AskPlayStation how much storage does the Fortnite install actually take up,1476,
1476,AskPlayStation,False,Thu Jan 04 15:56:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading Fortnite.",,1475
1477,user_0385,True,Thu Jan 04 15:20:00  2024,"@AskPlayStation this is the THIRD time I'm messaging about teh same issue and still no fix, unacceptable, ticket 301774",1478,
1478,AskPlayStation,False,Thu Jan 04 15:55:00  2024,We're really sorry this hasn't been resolved yet. Please DM your case/ticket number and we'll get this escalated to a senior agent right away.,,1477
1479,user_0206,True,Thu Jan 04 15:28:00  2024,"@AskPlayStation bought Gran Turismo 7 on the store, paid, but it's not showing in my library",1480,
1480,AskPlayStation,False,Thu Jan 04 15:33:00  2024,"Sorry about that! Please try restarting the console and checking Library > Purchased. If it's still missing, DM your order confirmation email.",,1479
1481,user_0163,True,Thu Jan 04 15:34:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #125225",1482,
1482,AskPlayStation,False,Thu Jan 04 15:53:00  2024,Apologies for the wait. Please DM your ticket number and order ID so we can escalate this refund with our billing team directly.,,1481
1483,user_0163,True,Thu Jan 04 16:30:00  2024,"still not working, can you pls just fix this",,1482
1484,user_0093,True,Thu Jan 04 15:38:00  2024,"@AskPlayStation preorder bonus for Gran Turismo 7 never showed up, anyone else having this issue",1485,
1485,AskPlayStation,False,Thu Jan 04 15:44:00  2024,We're looking into reports of missing preorder bonuses for Gran Turismo 7. Please DM your PSN ID and order ID so we can check your specific account.,,1484
1486,user_0093,True,Thu Jan 04 16:22:00  2024,"still not working, can you please just fix this",,1485
1487,user_0386,True,Thu Jan 04 15:49:00  2024,"@AskPlayStation Spider-Man 2 keeps crashing on PS5 Digital Edition right after the main menu, error CE-34878-0",1488,
1488,AskPlayStation,False,Thu Jan 04 16:16:00  2024,Sorry about the crashes. Please try rebuilding the database in Safe Mode (Option 5) and ensure Spider-Man 2 is fully updated. Let us know if CE-34878-0 persists.,,1487
1489,user_0120,True,Thu Jan 04 15:52:00  2024,@AskPlayStation is there an outage right now? can't connect to the store,1490,
1490,AskPlayStation,False,Thu Jan 04 16:12:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,1489
1491,user_0229,True,Thu Jan 04 15:59:00  2024,@AskPlayStation my PS5 Digital Edition controller drifts so bad I can't aim in any shooter anymore,1492,
1492,AskPlayStation,False,Thu Jan 04 16:42:00  2024,Sorry about the drift — if it's within warranty please start a repair request at playstation.com/repair. We can also DM troubleshooting steps to try first.,,1491
1493,user_0285,True,Thu Jan 04 16:09:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,1494,
1494,AskPlayStation,False,Thu Jan 04 16:14:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,1493
1495,user_0349,True,Thu Jan 04 16:16:00  2024,"@AskPlayStation you people never actually fix anything, just close tickets and move on, unreal",1496,
1496,AskPlayStation,False,Thu Jan 04 16:41:00  2024,That's fair feedback and we're sorry. Please DM your ticket number so we can make sure this actually gets resolved this time.,,1495
1497,user_0063,True,Thu Jan 04 16:21:00  2024,@AskPlayStation account says suspended but I didn't do anything wrong?? case 415242,1498,
1498,AskPlayStation,False,Thu Jan 04 16:59:00  2024,We can see the suspension flag on file. Please DM your account email and we'll review the case with the account team.,,1497
1499,user_0386,True,Thu Jan 04 16:32:00  2024,@AskPlayStation can I get a refund for Elden Ring? bought it by accident and haven't played it,1500,
1500,AskPlayStation,False,Thu Jan 04 17:03:00  2024,You're welcome to request a refund within 14 days of purchase if the content hasn't been substantially downloaded/streamed. Please submit a request at playstation.com/refund.,,1499
1501,user_0331,True,Thu Jan 04 16:34:00  2024,@AskPlayStation downloaded God of War Ragnarok but half teh DLC content I paid for is missing,1502,
1502,AskPlayStation,False,Thu Jan 04 17:15:00  2024,Please DM your order ID for the DLC purchase so we can verify what was included and re-trigger the entitlement if something's missing.,,1501
1503,user_0333,True,Thu Jan 04 16:46:00  2024,"@AskPlayStation game freezes every time I try to save progress in Fortnite, lost 3 hours of progress",1504,
1504,AskPlayStation,False,Thu Jan 04 16:53:00  2024,"That's really frustrating, sorry. Please make sure your system software and Fortnite are both fully updated, then try saving to a different storage location as a test.",,1503
1505,user_0199,True,Thu Jan 04 16:49:00  2024,@AskPlayStation NAT type shows strict and I can't join any Horizon Forbidden West lobbies,1506,
1506,AskPlayStation,False,Thu Jan 04 16:52:00  2024,"A Strict NAT type is usually a router setting — please enable UPnP or manually forward the required PS5 ports, listed on our support site.",,1505
1507,user_0389,True,Thu Jan 04 16:57:00  2024,"@AskPlayStation console won't turn on at all, just a blinking blue light then nothing",1508,
1508,AskPlayStation,False,Thu Jan 04 17:22:00  2024,"That blinking blue light usually points to a power supply or boot issue. Please try a different outlet, and if it persists this likely needs a repair request.",,1507
1509,user_0389,True,Thu Jan 04 17:55:00  2024,"ok I DMed you, no response yet though",,1508
1510,user_0057,True,Thu Jan 04 17:04:00  2024,@AskPlayStation how much storage does the God of War Ragnarok install actually take up,1511,
1511,AskPlayStation,False,Thu Jan 04 17:43:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading God of War Ragnarok.",,1510
1512,user_0066,True,Thu Jan 04 17:11:00  2024,"@AskPlayStation absolutely furious, been a customer for 10 years and getting ignored on a $29.99 refund",1513,
1513,AskPlayStation,False,Thu Jan 04 17:50:00  2024,That's not the experience we want for you — please DM your order ID so we can personally follow up on the refund status today.,,1512
1514,user_0002,True,Thu Jan 04 17:19:00  2024,@AskPlayStation account says suspended but I didn't do anything wrong?? case 813745,1515,
1515,AskPlayStation,False,Thu Jan 04 18:03:00  2024,We can see the suspension flag on file. Please DM your account email and we'll review the case with the account team.,,1514
1516,user_0239,True,Thu Jan 04 17:26:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #227630",1517,
1517,AskPlayStation,False,Thu Jan 04 17:52:00  2024,Apologies for the wait. Please DM your ticket number and order ID so we can escalate this refund with our billing team directly.,,1516
1518,user_0172,True,Thu Jan 04 17:30:00  2024,"@AskPlayStation Gran Turismo 7 keeps crashing on PS4 Pro right after the main menu, error CE-34878-0",1519,
1519,AskPlayStation,False,Thu Jan 04 18:09:00  2024,Sorry about the crashes. Please try rebuilding the database in Safe Mode (Option 5) and ensure Gran Turismo 7 is fully updated. Let us know if CE-34878-0 persists.,,1518
1520,user_0169,True,Thu Jan 04 17:39:00  2024,"@AskPlayStation game freezes every time I try to save progress in Fortnite, lost 3 hours of progress",1521,
1521,AskPlayStation,False,Thu Jan 04 17:46:00  2024,"That's really frustrating, sorry. Please make sure your system software and Fortnite are both fully updated, then try saving to a different storage location as a test.",,1520
1522,user_0175,True,Thu Jan 04 17:44:00  2024,"@AskPlayStation I want to speak to an actual human, bots keep sending me the same copy paste reply about Spider-Man 2",1523,
1523,AskPlayStation,False,Thu Jan 04 18:08:00  2024,"Understood, and we're sorry for the frustration. Please DM your case number and we'll connect you with a specialist directly.",,1522
1524,user_0044,True,Thu Jan 04 17:51:00  2024,@AskPlayStation my PS5 controller drifts so bad I can't aim in any shooter anymore,1525,
1525,AskPlayStation,False,Thu Jan 04 17:56:00  2024,Sorry about the drift — if it's within warranty please start a repair request at playstation.com/repair. We can also DM troubleshooting steps to try first.,,1524
1526,user_0313,True,Thu Jan 04 18:03:00  2024,@AskPlayStation how do I transfer my saves from PS5 to my new PS5?,1527,
1527,AskPlayStation,False,Thu Jan 04 18:33:00  2024,"You can use the built-in Console-to-Console transfer over Wi-Fi, or back up to a USB drive/cloud and restore on the new console — happy to send a step-by-step guide.",,1526
1528,user_0317,True,Thu Jan 04 18:08:00  2024,"@AskPlayStation 4th message this week, still no resolution on my PS4 issue, this is a joke at this point",1529,
1529,AskPlayStation,False,Thu Jan 04 18:25:00  2024,"That's not okay, and we're sorry for the repeated back and forth. Please DM your case number so a senior agent can take this over personally.",,1528
1530,user_0318,True,Thu Jan 04 18:12:00  2024,"Hey @AskPlayStation I cant login to my account, keeps saying wrong password even after reset  (ref 933790)",1531,
1531,AskPlayStation,False,Thu Jan 04 18:36:00  2024,"Hi there, sorry for the trouble logging in. Please try resetting your password from account.sonyentertainmentnetwork.com and check spam for the reset email. Let us know how it goes.",,1530
1532,user_0007,True,Thu Jan 04 18:23:00  2024,"@AskPlayStation I got charged twice for NBA 2K24, $39.99 extra on my card. Need this fixed asap",1533,
1533,AskPlayStation,False,Thu Jan 04 18:30:00  2024,Sorry to hear about the duplicate charge. Please DM us your order ID and the last 4 digits of the card used so we can investigate the double billing.,,1532
1534,user_0372,True,Thu Jan 04 18:30:00  2024,"@AskPlayStation preorder bonus for Elden Ring never showed up, anyone else having this issue",1535,
1535,AskPlayStation,False,Thu Jan 04 19:01:00  2024,We're looking into reports of missing preorder bonuses for Elden Ring. Please DM your PSN ID and order ID so we can check your specific account.,,1534
1536,user_0372,True,Thu Jan 04 20:48:00  2024,any update? been waiting a while now,,1535
1537,user_0076,True,Thu Jan 04 18:36:00  2024,@AskPlayStation downloaded Fortnite but half the DLC content I paid for is missing,1538,
1538,AskPlayStation,False,Thu Jan 04 18:58:00  2024,Please DM your order ID for the DLC purchase so we can verify what was included and re-trigger the entitlement if something's missing.,,1537
1539,user_0287,True,Thu Jan 04 18:40:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",1540,
1540,AskPlayStation,False,Thu Jan 04 19:10:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,1539
1541,user_0356,True,Thu Jan 04 18:52:00  2024,"@AskPlayStation controller won't charge anymore, tried 2 different cables, light doesn't even come on",1542,
1542,AskPlayStation,False,Thu Jan 04 19:24:00  2024,"Sorry about the charging issue — please try a different USB port and cable to rule those out. If the light never comes on, this likely needs a repair request.",,1541
1543,user_0233,True,Thu Jan 04 18:54:00  2024,@AskPlayStation is Gran Turismo 7 cross-platform with Xbox?,1544,
1544,AskPlayStation,False,Thu Jan 04 19:28:00  2024,"Great question — cross-play support varies by title, please check the game's store page under 'Online Features' for the latest info on Gran Turismo 7.",,1543
1545,user_0379,True,Thu Jan 04 19:04:00  2024,"@AskPlayStation game freezes every time I try to save progress in NBA 2K24, lost 3 hours of progress",1546,
1546,AskPlayStation,False,Thu Jan 04 19:20:00  2024,"That's really frustrating, sorry. Please make sure your system software and NBA 2K24 are both fully updated, then try saving to a different storage location as a test.",,1545
1547,user_0073,True,Thu Jan 04 19:10:00  2024,"Hey @AskPlayStation I cant login to my account, keeps saying wrong password even after reset 😡 (ref 475271)",1548,
1548,AskPlayStation,False,Thu Jan 04 19:41:00  2024,"Hi there, sorry for the trouble logging in. Please try resetting your password from account.sonyentertainmentnetwork.com and check spam for the reset email. Let us know how it goes.",,1547
1549,user_0090,True,Thu Jan 04 19:16:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #307434",1550,
1550,AskPlayStation,False,Thu Jan 04 19:35:00  2024,Apologies for the wait. Please DM your ticket number and order ID so we can escalate this refund with our billing team directly.,,1549
1551,user_0052,True,Thu Jan 04 19:22:00  2024,"@AskPlayStation preorder bonus for EA FC 24 never showed up, anyone else having this issue",1552,
1552,AskPlayStation,False,Thu Jan 04 19:33:00  2024,We're looking into reports of missing preorder bonuses for EA FC 24. Please DM your PSN ID and order ID so we can check your specific account.,,1551
1553,user_0191,True,Thu Jan 04 19:34:00  2024,"@AskPlayStation God of War Ragnarok keeps crashing on PS5 Digital Edition right after the main menu, error CE-34878-0",1554,
1554,AskPlayStation,False,Thu Jan 04 19:47:00  2024,Sorry about the crashes. Please try rebuilding the database in Safe Mode (Option 5) and ensure God of War Ragnarok is fully updated. Let us know if CE-34878-0 persists.,,1553
1555,user_0099,True,Thu Jan 04 19:40:00  2024,@AskPlayStation NAT type shows strict and I can't join any Horizon Forbidden West lobbies,1556,
1556,AskPlayStation,False,Thu Jan 04 20:07:00  2024,"A Strict NAT type is usually a router setting — please enable UPnP or manually forward the required PS5 ports, listed on our support site.",,1555
1557,user_0151,True,Thu Jan 04 19:44:00  2024,"@AskPlayStation console overheating and shutting down mid-game, fans are so loud",1558,
1558,AskPlayStation,False,Thu Jan 04 20:07:00  2024,"Sorry about the overheating — please make sure vents are clear of dust and the console has open airflow. If shutdowns continue, a repair request is the next step.",,1557
1559,user_0151,True,Thu Jan 04 22:00:00  2024,"ok I DMed you, no response yet though",,1558
1560,user_0385,True,Thu Jan 04 19:55:00  2024,@AskPlayStation how much storage does the Call of Duty MW3 install actually take up,1561,
1561,AskPlayStation,False,Thu Jan 04 20:30:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading Call of Duty MW3.",,1560
1562,user_0243,True,Thu Jan 04 19:59:00  2024,"@AskPlayStation absolutely furious, been a customer for 10 years and getting ignored on a $4.99 refund",1563,
1563,AskPlayStation,False,Thu Jan 04 20:39:00  2024,That's not the experience we want for you — please DM your order ID so we can personally follow up on the refund status today.,,1562
1564,user_0157,True,Thu Jan 04 20:07:00  2024,"Hey @AskPlayStation I cant login to my account, keeps saying wrong password even after reset 😭 (ref 574040)",1565,
1565,AskPlayStation,False,Thu Jan 04 20:34:00  2024,"Hi there, sorry for the trouble logging in. Please try resetting your password from account.sonyentertainmentnetwork.com and check spam for the reset email. Let us know how it goes.",,1564
1566,user_0152,True,Thu Jan 04 20:14:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #888133",1567,
1567,AskPlayStation,False,Thu Jan 04 20:50:00  2024,Apologies for the wait. Please DM your ticket number and order ID so we can escalate this refund with our billing team directly.,,1566
1568,user_0189,True,Thu Jan 04 20:21:00  2024,@AskPlayStation money left my account for Elden Ring but download never started,1569,
1569,AskPlayStation,False,Thu Jan 04 20:44:00  2024,Sorry for the trouble — please DM a screenshot of the transaction and your order ID so we can check the download status on our end.,,1568
1570,user_0189,True,Thu Jan 04 21:34:00  2024,"still not working, can u pls just fix this",,1569
1571,user_0061,True,Thu Jan 04 20:25:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,1572,
1572,AskPlayStation,False,Thu Jan 04 20:51:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,1571
1573,user_0098,True,Thu Jan 04 20:37:00  2024,"@AskPlayStation multiplayer keeps disconnecting every 5 mins in God of War Ragnarok, tested on 2 different networks",1574,
1574,AskPlayStation,False,Thu Jan 04 21:18:00  2024,"Sorry about the disconnects. Please try a wired connection if possible and check that UPnP is enabled on your router, or set up port forwarding.",,1573
1575,user_0145,True,Thu Jan 04 20:41:00  2024,@AskPlayStation console makes a weird clicking noise on startup every time now,1576,
1576,AskPlayStation,False,Thu Jan 04 21:09:00  2024,That clicking on startup usually needs a closer look from our repair team — please start a repair request with your console's serial number.,,1575
1577,user_0371,True,Thu Jan 04 20:51:00  2024,@AskPlayStation how do I transfer my saves from PS5 Digital Edition to my new PS5?,1578,
1578,AskPlayStation,False,Thu Jan 04 21:07:00  2024,"You can use the built-in Console-to-Console transfer over Wi-Fi, or back up to a USB drive/cloud and restore on the new console — happy to send a step-by-step guide.",,1577
1579,user_0220,True,Thu Jan 04 20:58:00  2024,"@AskPlayStation u people never actually fix anything, just close tickets and move on, unreal",1580,
1580,AskPlayStation,False,Thu Jan 04 21:27:00  2024,That's fair feedback and we're sorry. Please DM your ticket number so we can make sure this actually gets resolved this time.,,1579
1581,user_0220,True,Thu Jan 04 23:21:00  2024,"this didn't help, same issue is happening",,1580
1582,user_0256,True,Thu Jan 04 21:05:00  2024,"@AskPlayStation keeps logging me out of PS5 Digital Edition every few minutes, so annoying",1583,
1583,AskPlayStation,False,Thu Jan 04 21:30:00  2024,Sorry about that — frequent sign-outs can happen after a system update. Please try a fresh sign-in on PS5 Digital Edition and let us know if it keeps happening.,,1582
1584,user_0291,True,Thu Jan 04 21:07:00  2024,"@AskPlayStation my kid bought Elden Ring without permission, want my $69.99 back",1585,
1585,AskPlayStation,False,Thu Jan 04 21:18:00  2024,"We're sorry to hear that. Please make sure Family/Parental controls with a spending limit are set up, and DM your order ID so we can review this purchase.",,1584
1586,user_0291,True,Thu Jan 04 23:05:00  2024,"ok I DMed you, no response yet though",,1585
1587,user_0244,True,Thu Jan 04 21:14:00  2024,@AskPlayStation money left my account for Fortnite but download never started,1588,
1588,AskPlayStation,False,Thu Jan 04 21:38:00  2024,Sorry for the trouble — please DM a screenshot of the transaction and your order ID so we can check the download status on our end.,,1587
1589,user_0091,True,Thu Jan 04 21:21:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,1590,
1590,AskPlayStation,False,Thu Jan 04 22:02:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,1589
1591,user_0338,True,Thu Jan 04 21:32:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",1592,
1592,AskPlayStation,False,Thu Jan 04 21:39:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,1591
1593,user_0057,True,Thu Jan 04 21:36:00  2024,@AskPlayStation my PS4 controller drifts so bad I can't aim in any shooter anymore,1594,
1594,AskPlayStation,False,Thu Jan 04 22:13:00  2024,Sorry about the drift — if it's within warranty please start a repair request at playstation.com/repair. We can also DM troubleshooting steps to try first.,,1593
1595,user_0341,True,Thu Jan 04 21:45:00  2024,@AskPlayStation how much storage does the Call of Duty MW3 install actually take up,1596,
1596,AskPlayStation,False,Thu Jan 04 21:58:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading Call of Duty MW3.",,1595
1597,user_0074,True,Thu Jan 04 21:52:00  2024,"@AskPlayStation 4th message this week, still no resolution on my PS4 Pro issue, this is a joke at this point",1598,
1598,AskPlayStation,False,Thu Jan 04 21:59:00  2024,"That's not okay, and we're sorry for the repeated back and forth. Please DM your case number so a senior agent can take this over personally.",,1597
1599,user_0178,True,Thu Jan 04 22:01:00  2024,"@AskPlayStation someone hacked my account and changed the email, please help urgently, was mid-game in Elden Ring",1600,
1600,AskPlayStation,False,Thu Jan 04 22:23:00  2024,"If your account was compromised, please DM us immediately so we can secure it and start the recovery process. Do not share your password with us or anyone else.",,1599
1601,user_0235,True,Thu Jan 04 22:06:00  2024,@AskPlayStation can I get a refund for Fortnite? bought it by accident and haven't played it,1602,
1602,AskPlayStation,False,Thu Jan 04 22:51:00  2024,You're welcome to request a refund within 14 days of purchase if the content hasn't been substantially downloaded/streamed. Please submit a request at playstation.com/refund.,,1601
1603,user_0358,True,Thu Jan 04 22:15:00  2024,@AskPlayStation money left my acount for Spider-Man 2 but download never started,1604,
1604,AskPlayStation,False,Thu Jan 04 22:31:00  2024,Sorry for the trouble — please DM a screenshot of the transaction and your order ID so we can check the download status on our end.,,1603
1605,user_0085,True,Thu Jan 04 22:19:00  2024,"@AskPlayStation God of War Ragnarok keeps crashing on PS5 right after the main menu, error CE-34878-0",1606,
1606,AskPlayStation,False,Thu Jan 04 22:35:00  2024,Sorry about the crashes. Please try rebuilding the database in Safe Mode (Option 5) and ensure God of War Ragnarok is fully updated. Let us know if CE-34878-0 persists.,,1605
1607,user_0100,True,Thu Jan 04 22:27:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",1608,
1608,AskPlayStation,False,Thu Jan 04 22:32:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,1607
1609,user_0100,True,Fri Jan 05 00:12:00  2024,"still not working, can you plz just fix this",,1608
1610,user_0072,True,Thu Jan 04 22:34:00  2024,"@AskPlayStation console overheating and shutting down mid-game, fans are so loud",1611,
1611,AskPlayStation,False,Thu Jan 04 22:54:00  2024,"Sorry about the overheating — please make sure vents are clear of dust and the console has open airflow. If shutdowns continue, a repair request is the next step.",,1610
1612,user_0380,True,Thu Jan 04 22:41:00  2024,@AskPlayStation how do I transfer my saves from PS5 Digital Edition to my new PS5?,1613,
1613,AskPlayStation,False,Thu Jan 04 22:54:00  2024,"You can use the built-in Console-to-Console transfer over Wi-Fi, or back up to a USB drive/cloud and restore on the new console — happy to send a step-by-step guide.",,1612
1614,user_0111,True,Thu Jan 04 22:50:00  2024,"@AskPlayStation genuinely considering switching to Xbox after how this has been handled, so disappointed",1615,
1615,AskPlayStation,False,Thu Jan 04 22:55:00  2024,We're sorry to hear that and don't want to lose you as a customer. Please DM your account details so we can properly investigate what's gone wrong.,,1614
1616,user_0307,True,Thu Jan 04 22:52:00  2024,"@AskPlayStation my email got changed on my account without me doing it, locked out of everything including Spider-Man 2",1617,
1617,AskPlayStation,False,Thu Jan 04 22:58:00  2024,That sounds like account compromise — please DM us right away so we can begin recovery and lock down the account.,,1616
1618,user_0216,True,Thu Jan 04 22:59:00  2024,@AskPlayStation can I get a refund for God of War Ragnarok? bought it by accident and haven't played it,1619,
1619,AskPlayStation,False,Thu Jan 04 23:02:00  2024,You're welcome to request a refund within 14 days of purchase if the content hasn't been substantially downloaded/streamed. Please submit a request at playstation.com/refund.,,1618
1620,user_0168,True,Thu Jan 04 23:08:00  2024,"@AskPlayStation bought Call of Duty MW3 on teh store, paid, but it's not showing in my library",1621,
1621,AskPlayStation,False,Thu Jan 04 23:46:00  2024,"Sorry about that! Please try restarting the console and checking Library > Purchased. If it's still missing, DM your order confirmation email.",,1620
1622,user_0183,True,Thu Jan 04 23:15:00  2024,@AskPlayStation screen goes black for a few seconds randomly while playing Fortnite,1623,
1623,AskPlayStation,False,Thu Jan 04 23:29:00  2024,Sorry to hear that — this can be an HDMI or power-saving setting issue. Please try a different HDMI port/cable and disable 'HDMI Device Link' temporarily.,,1622
1624,user_0183,True,Fri Jan 05 00:32:00  2024,ok I DMed u no response yet though,,1623
1625,user_0053,True,Thu Jan 04 23:25:00  2024,@AskPlayStation is there an outage right now? can't connect to the store,1626,
1626,AskPlayStation,False,Fri Jan 05 00:02:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,1625
1627,user_0357,True,Thu Jan 04 23:30:00  2024,"@AskPlayStation HDMI port seems loose, screen keeps flickering when I bump the cable",1628,
1628,AskPlayStation,False,Thu Jan 04 23:41:00  2024,"Sorry about the flickering — a loose HDMI port usually needs a physical repair. Please try a different cable first, then start a repair request if it continues.",,1627
1629,user_0196,True,Thu Jan 04 23:38:00  2024,@AskPlayStation is NBA 2K24 cross-platform with Xbox?,1630,
1630,AskPlayStation,False,Fri Jan 05 00:21:00  2024,"Great question — cross-play support varies by title, please check the game's store page under 'Online Features' for the latest info on NBA 2K24.",,1629
1631,user_0159,True,Thu Jan 04 23:42:00  2024,"@AskPlayStation genuinely considering switching to Xbox after how this has been handled, so disappointed",1632,
1632,AskPlayStation,False,Fri Jan 05 00:12:00  2024,We're sorry to hear that and don't want to lose you as a customer. Please DM your account details so we can properly investigate what's gone wrong.,,1631
1633,user_0329,True,Thu Jan 04 23:48:00  2024,Hey @AskPlayStation I cant login to my acount keeps saying wrong password even after reset 😭 (ref 411023),1634,
1634,AskPlayStation,False,Fri Jan 05 00:06:00  2024,"Hi there, sorry for the trouble logging in. Please try resetting your password from account.sonyentertainmentnetwork.com and check spam for the reset email. Let us know how it goes.",,1633
1635,user_0267,True,Thu Jan 04 23:58:00  2024,"@AskPlayStation my kid bought God of War Ragnarok without permission, want my $59.99 back",1636,
1636,AskPlayStation,False,Fri Jan 05 00:42:00  2024,"We're sorry to hear that. Please make sure Family/Parental controls with a spending limit are set up, and DM your order ID so we can review this purchase.",,1635
1637,user_0028,True,Fri Jan 05 00:07:00  2024,"@AskPlayStation preorder bonus for God of War Ragnarok never showed up, anyone else having this issue",1638,
1638,AskPlayStation,False,Fri Jan 05 00:25:00  2024,We're looking into reports of missing preorder bonuses for God of War Ragnarok. Please DM your PSN ID and order ID so we can check your specific account.,,1637
1639,user_0034,True,Fri Jan 05 00:12:00  2024,"@AskPlayStation game freezes every time I try to save progress in Fortnite, lost 3 hours of progress",1640,
1640,AskPlayStation,False,Fri Jan 05 00:19:00  2024,"That's really frustrating, sorry. Please make sure your system software and Fortnite are both fully updated, then try saving to a different storage location as a test.",,1639
1641,user_0105,True,Fri Jan 05 00:17:00  2024,"@AskPlayStation preorder bonus for EA FC 24 never showed up, anyone else having this issue",1642,
1642,AskPlayStation,False,Fri Jan 05 00:52:00  2024,We're looking into reports of missing preorder bonuses for EA FC 24. Please DM your PSN ID and order ID so we can check your specific account.,,1641
1643,user_0105,True,Fri Jan 05 01:36:00  2024,"this didn't help, same issue is happening",,1642
1644,user_0156,True,Fri Jan 05 00:25:00  2024,"@AskPlayStation console won't turn on at all, just a blinking blue light then nothing",1645,
1645,AskPlayStation,False,Fri Jan 05 01:04:00  2024,"That blinking blue light usually points to a power supply or boot issue. Please try a different outlet, and if it persists this likely needs a repair request.",,1644
1646,user_0086,True,Fri Jan 05 00:33:00  2024,@AskPlayStation is NBA 2K24 cross-platform with Xbox?,1647,
